Trading Name,Sector,Ticker,fy_ended,ROA,ROE,operating_margin,cash_flow_margin,debt_ratio_lag1,debt_equity_ratio_lag1,current_ratio_lag1,interest_coverage_ratio_lag1,gross_margin_lag1,net_profit_margin_lag1,asset_turnover_lag1,log_assets_lag1
Seatrium Ltd,Energy,5E2.SI,2024,0.008970712572164422,0.024747566552931182,0.04536567207997832,0.010546001810046517,0.21882806606577257,0.5552994029674292,1.0087195489731056,-6.373182641136775,-0.028710326342167743,-0.27658510855397417,0.4493418116093994,23.50994488515373
Seatrium Ltd,Energy,5E2.SI,2023,-0.12428125374182514,-0.315376849248103,-0.23897179834897897,0.08239785898296753,0.3688668768501656,0.8907054389942046,0.9123371139628584,-0.990948121942915,-0.06787301734032801,-0.13411137559412387,0.21393308728914265,22.93174770147724
Seatrium Ltd,Energy,5E2.SI,2022,-0.028690860621444693,-0.0692800227094556,-0.061281484391650556,0.5337174756508721,0.3607095494744928,0.8383706001858906,1.19452522545105,-16.32666841574725,-0.5812379343953303,-0.6285837027410905,0.2002409065156051,22.9532665810984
CFM,Industrials,5EB.SI,2024,0.057925359220804266,0.08139850031619839,0.10431606007306184,0.11693275605466108,0.10513359154467275,0.14573001501433186,4.059716599190283,62.25668449197861,0.2631100945205019,0.3548050724881429,0.9758090986673669,17.232121865678785
CFM,Industrials,5EB.SI,2023,0.3462220179872645,0.479912643887347,0.39160415755659456,0.09082041104645296,0.21623613373671555,0.45454545454545453,1.7990310859911183,11.765486725663717,0.25008379576179657,0.07031395478753119,1.041463036226825,17.065187131985187
CFM,Industrials,5EB.SI,2022,0.07322938484213792,0.15393395841826335,0.09902796916315966,0.07158020185467953,0.34365555785551644,0.7608615948670944,2.1917585396710644,3.2286689419795223,0.2179858896298444,0.020150768338648883,0.8567170358103913,17.000001955970642
Zhongxin Fruit,Consumer Defensive,5EG.SI,2024,0.009473468001894693,0.016489008543641152,0.042053207767535725,0.10264560433468115,0.147649248764401,0.25514595669530893,1.7603537906874611,3.108040981061782,0.20961644242270785,0.05209852182340461,0.4918048977383493,19.26604673948974
Zhongxin Fruit,Consumer Defensive,5EG.SI,2023,0.02562230819767866,0.04427674636035795,0.08740712283795937,-0.12846079295923446,0.05104399971100354,0.07679407448815596,1.9739974985717152,13.30822622107969,0.2644784242398607,0.3342498008445601,0.7320331933076677,19.082203089494097
Zhongxin Fruit,Consumer Defensive,5EG.SI,2022,0.24468194907469526,0.3681162120823919,0.36495851222074177,0.37926245514596507,0.050795524532950116,0.12157580522320222,1.136394149236857,0.2815142972211035,0.1840791837046662,-0.029586884243512822,0.6714996920550195,19.087689266902615
Hosen,Consumer Defensive,5EV.SI,2024,0.033743012939949746,0.05567935012551829,0.04588316151202749,0.026006872852233676,0.18338823619018604,0.2854052452215143,2.283834217246121,4.567685589519651,0.2224021873188998,0.014651470347860974,1.281432678942057,17.776647484670672
Hosen,Consumer Defensive,5EV.SI,2023,0.0187748728982996,0.029219143576826197,0.031086081103169533,0.10896473839844273,0.2627291588721472,0.4558571850103275,1.878310565932534,5.6022727272727275,0.2208269194415188,0.016392557184909125,1.2594469575864766,17.88968642589585
Hosen,Consumer Defensive,5EV.SI,2022,0.020645556273596138,0.03582177633520212,0.03328472278484431,-0.04235869183612844,0.23007649513212797,0.402163673382563,1.7739276233058545,10.801204819277109,0.23096558401549158,0.03538420913651967,1.1850834492350486,17.867643271377066
Figtree,Real Estate,5F4.SI,2024,-0.13613767111450767,-0.2778025142431727,-0.4470878592633903,0.05736465974947585,0.20223263960171892,0.4009299318969839,1.5940179630838516,-4.155308403322535,-0.09155814400976899,-0.314223081966191,0.1649745772456605,17.907928966342514
Figtree,Real Estate,5F4.SI,2023,-0.05183882010820088,-0.10277141541806943,-0.255004364119498,-0.14985373139555563,0.19649300384508364,0.39267781403176794,1.3049349145281082,-17.632970834806503,0.08994616039495457,-0.1907753783665477,0.6284571822764803,18.032093195179556
Figtree,Real Estate,5F4.SI,2022,-0.11989415673596997,-0.23960026291511555,-0.1743948195772906,-0.1511068177275956,0.15853356728813978,0.21804164690819505,2.3477977191755515,-33.311489303062665,-0.03675946818101612,-0.3351138694285404,0.252582382359097,17.92244031008104
Wilton Resources,Basic Materials,5F7.SI,2023,-0.05530978699179278,-0.1309144501368517,22.029323308270676,-11.888721804511277,0.5901175671398686,2.0052462043711374,0.3428713010520113,-1.053041646238853,0.2575982209043736,-27.86286137879911,0.008330824513867982,27.196716621736968
Wilton Resources,Basic Materials,5F7.SI,2022,-0.23212060860100509,-0.7887563347917782,-14.727946627131209,-4.659562638991845,0.4740793718858141,1.2424660885864405,0.33174975367953136,7.2355811889973385,0.25450403810312694,3.14537171256989,0.007640979956866202,27.17213466126146
Acesian Partners,Industrials,5FW.SI,2024,0.019491296460689336,0.022168568920105356,0.07210311383358857,-0.013016845329249618,0.034912756899853056,0.04607850914137675,4.500861349181415,288.1034482758621,0.531416265518115,0.47225741069166455,0.5348905827241252,17.20045378704038
Acesian Partners,Industrials,5FW.SI,2023,0.2526060416006509,0.3333941753855474,0.529199391943248,0.1436534076513808,0.019611010445946948,0.03596491368442479,2.0990639179789925,330.6339809384164,0.38635329721409434,0.20724757377244,1.3322308991195908,17.170682779308223
Acesian Partners,Industrials,5FW.SI,2022,0.27610162154721146,0.5063467287646787,0.2363086223705585,0.275705143098355,0.05499736606717485,0.12916309021763103,1.5944904548592158,48.042737238780404,0.372157489939196,0.12640199237237562,0.8162568020302582,16.713953489463787
New Wave,Basic Materials,5FX.SI,2024,-0.1995074618407907,-0.3688286535808168,-0.2631400205849954,0.17718189802840814,0.28064888248017306,0.49153124390777003,2.013374398423987,0.03487937304717513,0.22315952749606532,-0.025243060420116252,0.8103119580759329,17.18000764754178
New Wave,Basic Materials,5FX.SI,2023,-0.020454753716853482,-0.035824659087970424,0.0005811797201520857,0.06034483899051485,0.3133733800660874,0.5596047061118107,2.166093714485698,8.88535773579561,0.267077035406644,0.05449118671236577,0.8391433651802228,17.292897355976216
New Wave,Basic Materials,5FX.SI,2022,0.04572591779047845,0.08165479397591831,0.0831330371976224,-0.13383212463642838,0.28336332427407696,0.4757150941985998,2.7434563331993713,-1.9975194385812993,0.23228309619571838,-0.047588213798967015,0.5934297219800595,17.14080863065318
Kim Heng,Energy,5G2.SI,2024,0.0014873820423408088,0.005324603612842155,0.07441295810451871,0.10369579741554907,0.36659969143554233,1.095162385222766,1.0695605655330531,2.9488745980707396,0.3237247267624563,0.015465343795086664,0.6051331730711731,18.934856748917976
Kim Heng,Energy,5G2.SI,2023,0.009358592563357372,0.027957411840365858,0.09062790284008933,0.055833349803348024,0.3292933242107321,0.8890589539241041,0.944100162132949,5.607323232323233,0.34726518956425895,0.0922458386042259,0.5202554328348483,18.848983085963287
Kim Heng,Energy,5G2.SI,2022,0.04799139869025511,0.12957196389929804,0.16686915244047545,0.23856164126200824,0.4502702168575794,1.1896136235842236,0.754186863262996,-0.9825708061002179,0.2538515073866692,-0.09319540666223783,0.48055274739474463,18.6949811803508
Tritech,Industrials,5G9.SI,2024,-0.08452784570733186,-1.2249137577554694,-0.07240900480825956,0.051432224759838545,0.33133572644872894,2.8009152878585293,0.8950396990700303,-16.09746901453727,0.3408872934803984,-0.432694729865066,0.7726354316293061,17.389315607890303
Tritech,Industrials,5G9.SI,2023,-0.3343152793730213,-2.8261026572559715,-0.40902577010021024,-0.14315058455144455,0.19878461138542092,0.8212630607617691,0.9949388472427185,-0.0019619289662980745,0.3870864853041448,-0.03676266251797335,0.5766359632665037,17.678383108326017
Tritech,Industrials,5G9.SI,2022,-0.021198673313292955,-0.08758065932784095,-5.0566571474245804e-05,0.28033637262229644,0.3144777703854023,0.997908251449602,1.0401697349131114,-4.365302510949543,0.2208393103321934,-0.20101236868765415,0.596272026787744,17.46246949773927
Sunpower,Utilities,5GD.SI,2024,0.014377384278349491,0.059294573447139676,0.1738975757050129,0.17753190702684937,0.5715151010703104,2.294280798130959,1.0275008257651141,2.233034612404213,0.24435567476838518,0.05165110030255088,0.4460639171487575,22.755235064460916
Sunpower,Utilities,5GD.SI,2023,0.02303969212599922,0.09249016017343352,0.1829072271341356,0.13611821581962608,0.5531002803244863,2.4512819564428394,0.6501482244105432,2.0026065861463818,0.1487711266523343,0.04024785667020239,0.44970400775211894,22.760401601553244
Sunpower,Utilities,5GD.SI,2022,0.018099622448022868,0.0802156127985279,0.13500585453948638,0.08849169780485217,0.552092535210544,2.29522776272873,0.9262418437439467,5.423851557818416,0.11195603123227107,0.2786105230388178,0.4426774489623531,22.613023083272722
Interra Resource,Energy,5GI.SI,2024,0.04648289849728036,0.0544445404284727,0.12009201652114812,0.041511998745229255,0.004770000060837431,0.005819397324570093,3.4035606838191357,45.91509433962264,0.40716079668243677,0.24519595818001286,0.328579703723245,17.76879217937965
Interra Resource,Energy,5GI.SI,2023,0.0805664152929258,0.09829098021511208,0.28427077857601774,0.18042170433969978,0.007998409474586675,0.011081663877671224,2.847196189857078,106.33058977984246,0.5155659106289759,0.3910879127847902,0.4400200235146928,17.834674662869574
Interra Resource,Energy,5GI.SI,2022,0.17208651257987553,0.2384230135191181,0.42994005951131853,0.5121265469571941,0.027993165010520453,0.04157949412942455,1.3029974341822554,25.04535780448925,0.36969587753653155,0.21313650828427133,0.2662002548985746,17.620459714149835
AusGroup,Industrials,5GJ.SI,2022,-0.22873995567139072,-5.071714422923003,-0.10763837879307249,0.009014413267388147,0.5117272692489191,2.009515939198157,1.7702538999728052,1.3191001874609456,0.09778017020403978,0.006162206500563929,1.2438940400729526,18.870570947609135
HGH,Industrials,5GZ.SI,2024,-0.0018162796780099386,-0.0027127324811736368,0.0012193978050839508,0.1210486821123722,0.08917242467575583,0.12415845796205165,2.675433698815626,-2.7875,0.18872916042727364,-0.015323949286213437,0.31091014327504185,17.981192725080664
HGH,Industrials,5GZ.SI,2023,-0.004764371268116095,-0.006633631326712437,-0.022262154337626034,0.15593491065189177,0.0960990332184556,0.1378732422223108,1.87446495913825,-9.582590147765691,0.17773870249898555,-0.06970561368466498,0.32330926001789556,18.016792262315246
HGH,Industrials,5GZ.SI,2022,-0.022536470379482327,-0.032333064500274004,-0.07470909710783233,0.06291117826788636,0.08806597527764404,0.1251450030708739,2.069516731666522,-16.48416095890411,0.22692227226597073,-0.11320947526342057,0.2943028553489865,18.037915576577202
Edition,Consumer Defensive,5HG.SI,2024,-0.6006413884172798,1.4303683737646002,-4.562054208273895,-2.4022824536376604,0.06845570878369985,0.6135857461024499,0.45628375419646766,-36.734693877551024,0.544280442804428,-10.188191881918819,0.0673375574605541,15.901058418075872
Edition,Consumer Defensive,5HG.SI,2023,-0.6860479562678594,-6.149220489977728,-9.96309963099631,-2.378228782287823,0.07431693989071038,0.11539648256710892,1.0615183246073299,-218.61904761904762,0.48872180451127817,-17.25187969924812,0.02642821659215102,16.12457461705603
Edition,Consumer Defensive,5HG.SI,2022,-0.4559364133134625,-0.7079605060166615,-17.2593984962406,-7.048872180451128,0.06519374575118966,0.08606299919231805,2.960014409221902,-232.07142857142858,0.4597156398104265,-15.464454976303317,0.014343983684568322,16.50403809257762
ProsperaGlobal,Consumer Cyclical,5HH.SI,2024,-1.2595419847328244,-1.687725631768953,-4.555374592833876,-2.8403908794788273,0.15305030324652158,0.2411467116357504,1.5790108564535585,-248.66666666666666,0.15236686390532544,-2.214497041420118,0.24117017481270067,14.846200830146925
ProsperaGlobal,Consumer Cyclical,5HH.SI,2023,-0.5340706386014984,-0.8414839797639123,-2.2071005917159763,-1.4689349112426036,0.03456402199528672,0.04032997250229148,5.094117647058823,-291.1666666666667,0.11658456486042693,-2.870279146141215,0.15946582875098192,15.155499166207653
ProsperaGlobal,Consumer Cyclical,5HH.SI,2022,-0.4577114427860697,-0.5340666055606478,-2.8686371100164205,-4.169129720853859,0.0996553704767375,0.1283284023668639,2.478405315614618,-403.4,-0.4020100502512563,-4.959798994974874,0.11430212521539346,15.063117399310272
Imperium Crown,Consumer Cyclical,5HT.SI,2022,-1.8598757212605415,-10.287994107537441,-54.30744336569579,0.45415318230852214,0.0006173878879721615,0.00167617223213897,0.10428508963707914,-6456.5,0.44627418690819265,-2.2219020172910664,0.019475781556940002,18.64157376472142
Koh Eco,Industrials,5HV.SI,2024,-0.06489957332460444,-0.1514998045278459,-0.057695018560410274,-0.09217777718109993,0.2029133254159266,0.4491845486905473,1.4730858674882612,-3.05073477956613,0.003767978397677072,-0.08571444711837214,0.6201431439111289,19.46956693059782
Koh Eco,Industrials,5HV.SI,2023,-0.0531552267145915,-0.11766849946101887,-0.04925487803500209,0.15879176128981234,0.20284839382618886,0.4056117540339207,1.6597682722436784,3.6423487544483986,0.06840872382427672,0.010300271084621851,0.7277082595860068,19.488734163812353
Koh Eco,Industrials,5HV.SI,2022,0.0074955923442542385,0.01498804255202177,0.029002276355186974,0.02265492911184366,0.26370381346514116,0.5228385562395076,1.9125818934790726,3.3842710997442453,0.06520800106326421,0.011286106680843523,0.6370804712058509,19.462521602716112
KOP,Real Estate,5I1.SI,2024,-0.023926060072112638,-0.04220751187221183,0.04494660422706212,0.7226269233628188,0.5281698227446395,1.3694816619298957,1.1183344772363304,-2.8757732609519002,0.3067157894736842,-0.646778947368421,0.24792784516775582,19.070857791059495
KOP,Real Estate,5I1.SI,2023,-0.16035451072092197,-0.415780213831371,-0.4795578947368421,-0.31496842105263156,0.5103810756704371,1.2880414892572458,1.880249787429782,-0.9463381707728653,0.2487029831387808,-0.6992217898832684,0.054540438445703616,19.459988788721333
KOP,Real Estate,5I1.SI,2022,-0.03813586299102311,-0.09624293709664462,-0.3636835278858625,-0.36556420233463033,0.4854953317060097,1.1453495326464005,2.021531430674621,-1.0962918660287082,0.22260974143114853,-1.1683704149128082,0.03011393679513831,19.436338868545736
ICP Ltd,Consumer Cyclical,5I4.SI,2024,-0.03016185476815398,-0.054361966334213745,-0.04296433343611882,0.5226641998149861,0.32118751224377123,0.6621993758031944,1.732330517205852,1.6049250535331905,0.9547400611620795,0.1291743119266055,0.14558957097825506,17.843555048429142
ICP Ltd,Consumer Cyclical,5I4.SI,2023,0.01880643265480579,0.03877363686432899,0.1833639143730887,0.6,0.378858916366758,0.9237984059254488,0.4304367402071139,-0.5084175084175084,0.6899043155633665,-0.2401874633860574,0.08454122230660019,17.91937631607001
ICP Ltd,Consumer Cyclical,5I4.SI,2022,-0.020305741737379073,-0.049512921664922306,-0.08845928529584066,0.1878539347783636,0.37956283813195696,0.924810606060606,2.4048134777376653,-0.15027624309392265,0.625629290617849,-0.21052631578947367,0.06793731733101176,17.97944336995605
SingHoldings,Real Estate,5IC.SI,2024,0.011173905690819093,0.03074103530550849,0.7557945361031327,3.2755994923518803,0.3824519218285026,0.9276734313392037,4.696052758520887,453.2962962962963,2.217816683831102,1.3680054926192928,0.007564229736537333,20.46216597278784
SingHoldings,Real Estate,5IC.SI,2023,0.010347907827017258,0.025099832457831022,2.1007552351527634,-0.5175077239958805,0.3996640259668066,0.9358471277723807,5.738954540615352,13.982986767485823,0.34126203415523054,0.1748560739223686,0.08407621377059671,20.41885393132727
SingHoldings,Real Estate,5IC.SI,2022,0.014701236650184324,0.034424189318754725,0.23857057618809566,5.075276966989728,0.5346179727303823,1.5219664473098022,3.9468806354023984,9.953004970628106,0.2364741641337386,0.08078534461513184,0.13606864128089852,20.611911840657065
Natural Cool,Industrials,5IF.SI,2024,0.017172263135373737,0.08766887036504743,0.01897550744730013,0.0446340336283815,0.4254432994345181,2.3661644695543003,1.0417731337835372,1.567699836867863,0.19048015427088968,0.004210540919243629,1.6271657053850581,18.299608554956897
Natural Cool,Industrials,5IF.SI,2023,0.006851247784913711,0.03810420590081607,0.013332223470817552,0.04888250717942315,0.4471177358651045,2.755356089890585,1.04954827473604,2.1925708699902247,0.17045773471433345,0.009268292682926829,1.5910395713283294,18.35942217123151
Natural Cool,Industrials,5IF.SI,2022,0.014746220417189393,0.09087335386228133,0.014988306047444036,0.0390778483127297,0.5632520695246493,4.17927249700978,1.0709506584391328,-3.8312128922815947,0.1391725750745169,-0.038275668624495614,1.402943323945799,18.473832809753482
Gallant Venture,Utilities,5IG.SI,2024,-0.0393855989366822,-0.0860136379174888,0.03828139734696871,-0.19814434501980344,0.2807262370238259,0.5303576008747655,3.527111947145419,1.0590163934426229,0.3695487939737006,-0.08116452979755401,0.13052344857547904,21.05937229239213
Gallant Venture,Utilities,5IG.SI,2023,-0.010593874331183976,-0.020014309434777326,0.21749531932598296,0.121631830773105,0.28303971228594993,0.5190267417236866,4.282860817659151,1.0603031634446398,0.33149320290584766,-0.08155913591790741,0.12101921454586603,21.04432780003241
Gallant Venture,Utilities,5IG.SI,2022,-0.009870222567824685,-0.01809961371883413,0.17357764511256563,0.1315783164305066,0.2762039398831597,0.4784448015884718,5.029678927961148,-1.2664879627756422,0.2275248957651356,-0.38299851831432413,0.10292682304005993,21.06670517542217
Hiap Hoe,Consumer Cyclical,5JK.SI,2024,0.003495859239941465,0.007773520528023269,0.38772154048280855,0.3369292232341559,0.47775383184408543,1.054918081428936,1.4962044493467657,1.4462807773136497,0.41676970572046235,0.05240233892004435,0.078877989521469,21.18652928147076
Hiap Hoe,Consumer Cyclical,5JK.SI,2023,0.004133391140235726,0.00912685312145407,0.44468198824158206,0.2416857455108211,0.4738928634637844,1.0355480104724113,0.8781987395172706,-0.18509332695646483,0.6829808712900304,-0.18426256591389292,0.07605301682540953,21.174305607256414
Hiap Hoe,Consumer Cyclical,5JK.SI,2022,-0.01401372402574243,-0.03062271064412437,-0.03088326835956589,0.38122392795461296,0.47374869749296206,1.0253358282035425,0.943821583322715,3.4370502989251626,0.6376013026962306,0.226245442083139,0.057524234348130025,21.211024671130257
Indofood Agri,Consumer Defensive,5JS.SI,2024,0.028588781623936636,0.0782432021853276,0.21793316100322874,0.1393628704360349,0.21355266615954133,0.5852186891688221,1.0377902171117888,3.5476611187586036,0.20507601880343942,0.038383492106421016,0.431136911310408,31.245115464839763
Indofood Agri,Consumer Defensive,5JS.SI,2023,0.01654854023206978,0.04534953927961858,0.13286423259104943,0.23760341694840353,0.24340507342208642,0.7220346963697488,1.0677245747761657,4.885422579130666,0.2561493706967975,0.04326426857462171,0.4650881254761733,31.275583046188505
Indofood Agri,Consumer Defensive,5JS.SI,2022,0.020121697571468526,0.05968882896399346,0.15669639909726688,0.20407112071569103,0.27572819109343805,0.8945520607725876,0.9578057091184196,4.647044245793873,0.2580334978268211,0.03861565633929171,0.5223302529484507,31.258987628540922
Soup Holdings,Consumer Cyclical,5KI.SI,2024,-0.1105358729668122,-0.35022646590769985,-0.06539623034468395,0.18205248359887535,0.4338722335319119,1.1735035958986764,1.2538994154283498,4.203900709219858,0.4194466749397766,0.0400272525975132,1.2800137242438,17.284574884162122
Soup Holdings,Consumer Cyclical,5KI.SI,2023,0.051235432668590195,0.13857758074208,0.05769277562839137,0.22760785458792612,0.387341743049688,0.9304509901796327,1.5611119371596287,5.51120173684662,0.4291055899633281,0.03889541205280515,1.3809209343821325,17.11976912097622
Soup Holdings,Consumer Cyclical,5KI.SI,2022,0.05371148875513775,0.1290227784456199,0.04442328261453339,0.24610014634765306,0.333543405443961,0.720109025914967,1.5241744550025669,3.899425787367322,0.38741458839322135,0.026101141759795155,1.3175681573426916,16.928541438747033
Sitra,Consumer Cyclical,5LE.SI,2024,-0.09826015603781825,-0.15545749520422278,-0.07638958216505083,0.0020985945467901722,0.025333206337416155,0.03872359974045317,2.5159581987003845,-11.643687829338312,0.08264895548204614,-0.1575343457121672,1.160301076290398,16.34158626204032
Sitra,Consumer Cyclical,5LE.SI,2023,-0.18278727088253124,-0.27940328677822096,-0.14788227115712824,-0.0816580394874889,0.006075982942096185,0.008877234904762124,2.6220492659991965,-71.74895666958628,0.07955284433902744,-0.1394606207127352,1.4346264323524562,16.539855410538603
Sitra,Consumer Cyclical,5LE.SI,2022,-0.20007389274677034,-0.29231532760204165,-0.12733329614884523,-0.0033682745605067817,0.043355327889227906,0.07206971175854335,2.429059210480263,0.1906694587767967,0.09708216562284876,-0.009226975721814306,1.3990499915861023,16.761424343805366
MarcoPolo Marine,Industrials,5LY.SI,2024,0.07835773737519634,0.11816983782959582,0.22135513640411236,0.30466283493888124,0.037283755527520834,0.05088865983066904,3.320934496360909,100.57843137254902,0.3598083790884634,0.1776190551106776,0.5549390826825445,19.24958621076764
MarcoPolo Marine,Industrials,5LY.SI,2023,0.09856775551005977,0.13453529317135077,0.24209839057313218,0.22113493699164607,0.01997203808349237,0.027052520917639943,2.6136683351326595,181.24806201550388,0.3191590684708752,0.24790057494628026,0.45767703454838315,19.052553404057498
MarcoPolo Marine,Industrials,5LY.SI,2022,0.11345840000425277,0.15368164864125347,0.27157210058656134,0.33284162843370696,0.032060696809692,0.03895402989232149,3.6683673469387754,113.2720588235294,0.2605083937014705,0.3204788964559927,0.3303218965603708,18.754141307177424
Soon Lian,Basic Materials,5MD.SI,2024,0.07909967845659165,0.1329974463386017,0.1003048013198736,0.0982634713794357,0.16230125907545262,0.27954095765730114,2.529721274175199,-3.011216566005177,0.06406110231886053,-0.07797770591068602,0.8904206108507183,17.994288176161206
Soon Lian,Basic Materials,5MD.SI,2023,-0.06943295652973072,-0.11958844479620102,-0.06003578063717058,0.2794846212069084,0.11172597603532587,0.2310207131681573,2.0081583557775278,14.658170914542728,0.2626946702673961,0.10578308869828032,0.8071080894891979,18.29904404245489
Soon Lian,Basic Materials,5MD.SI,2022,0.08537838661953538,0.17654064404642364,0.13680439923321253,-0.1360348132704605,0.1581472535778249,0.2628775878079423,3.0380600131241424,22.0,0.25603359776014933,0.1160615958936071,0.8802845829020226,17.924103133451577
Old Chang Kee,Consumer Cyclical,5ML.SI,2024,0.10501618474506311,0.20054762694988384,0.13461709904609076,0.2645884718631442,0.31933524846285655,0.6188348471530423,1.7127709208126565,11.858156028368795,0.6489948209611851,0.06849696497187727,1.1312493700231832,18.189605822311876
Old Chang Kee,Consumer Cyclical,5ML.SI,2023,0.0774871484729362,0.15016114854966306,0.09311132149022665,0.24985242523806872,0.3539388409569686,0.7133430688517497,1.5240378092352223,11.48073701842546,0.642693062151559,0.07325005162089614,1.0397305674453554,18.126672033800315
Old Chang Kee,Consumer Cyclical,5ML.SI,2022,0.07616031773719592,0.15349667369787443,0.08845240553376006,0.24055337600660748,0.3667923135725018,0.8254730972296376,1.3042701737295015,15.629032258064516,0.6562885858813845,0.11598667003013848,0.9926852413211377,18.144584627685422
KingsmenCreative,Industrials,5MZ.SI,2024,0.010311324772443464,0.023769509800658922,0.012340761027428523,0.036184074027967965,0.10010566941003139,0.2413481381375897,1.4791196028581748,15.463898916967509,0.23284839341662525,0.03382565333017534,1.4711643708503925,19.391577078459328
KingsmenCreative,Industrials,5MZ.SI,2023,0.0497630960000909,0.11997552824296437,0.04411056733078807,0.0015575401678024267,0.11137375954806154,0.2707650273224044,1.485110090289878,6.655786350148368,0.2142082726779917,0.01412178171386109,1.230086274392277,19.40253072584308
KingsmenCreative,Industrials,5MZ.SI,2022,0.017371009856184373,0.042231329690346084,0.02049287667728516,0.013220326594753288,0.14244638792380496,0.3257177295638834,1.5885775584638488,2.1760089686098656,0.21558916014159318,0.0036752728084721627,1.0909188930154547,19.338610132495027
Mencast,Energy,5NF.SI,2024,0.013762772808993878,0.07253155827411471,0.17201346045989904,0.3324920545896429,0.3854679462741653,2.2675182007280292,1.144706681871062,1.3699017364382824,0.29217010554144207,0.030175351632690996,0.2675075831661998,19.01396891444909
Mencast,Energy,5NF.SI,2023,0.00807213538645141,0.04748439937597504,0.2101947663010926,0.3923828407377574,0.4547254080830789,3.1349609107118366,1.235845126715529,1.0188679245283019,0.2336269809404596,-0.009777756784204436,0.2105867841760253,19.119123876171493
Mencast,Energy,5NF.SI,2022,-0.002059066357640927,-0.014195583596214511,0.12881131763538886,0.3190996906072129,0.4830616362491555,3.517015225029279,1.2455506949443491,2.3037876835867044,0.29372304743651173,0.1417650389859302,0.21101832404185988,19.198090944894144
Chasen,Industrials,5NV.SI,2024,-0.03350993377483444,-0.11718991250643335,-0.08683341691741893,0.3085610999665664,0.46854127705049425,1.5002367749721217,1.201534030010718,0.2999398315282792,0.15463899622281074,0.013163721616810663,0.5494303652532346,19.160749677621716
Chasen,Industrials,5NV.SI,2023,0.007232548376016183,0.023158119853963308,0.008657144097599098,0.12495115703555768,0.4460202635531019,1.3078521366991254,1.1921849369937565,3.4181275643416638,0.17610809109289682,0.018802135670787076,0.8735431605220297,19.057828838392208
Chasen,Industrials,5NV.SI,2022,0.016424477018423336,0.04816101221856974,0.05547416976403501,0.06224802353596377,0.42104651162790696,1.1836814749436109,1.118581641251461,3.205812291567413,0.18557560643498083,0.013287638747580762,0.7600174418604652,18.963005034777726
Koyo Intl,Industrials,5OC.SI,2024,0.0012359885777607296,0.0029524051921608553,0.013238310740795567,-0.18260832787023917,0.22143937756645773,0.5990761854645383,1.577678534507712,5.770186335403727,0.24530993768448672,0.025237782879632666,1.3179165766155176,17.650004360883184
Koyo Intl,Industrials,5OC.SI,2023,0.033261292414091204,0.089984213295913,0.030469006231551327,-0.11487372909150541,0.04845168179391351,0.11659279244555791,1.4436903708075146,-129.97826086956522,0.11389886566238598,-0.1598666701118834,1.033128670581954,17.438784254980217
Koyo Intl,Industrials,5OC.SI,2022,-0.16516284036305393,-0.39744330956510565,-0.15449213198625358,-0.11821399963825224,0.06539500974168815,0.0956517742232028,2.9220700521148952,-25.972972972972972,0.20646863744963093,-0.03220054915665228,0.8812456790899378,17.27566843244994
Japan Foods,Consumer Cyclical,5OI.SI,2024,-0.005316235460901504,-0.0166341824047315,0.013617888532487233,0.35598735481779126,0.5189750493825798,1.4373166259168704,0.7429241643260595,5.7431640625,0.84574440992207,0.05255182600723272,0.8666173760469659,18.32217446205079
Japan Foods,Consumer Cyclical,5OI.SI,2023,0.04554232556086472,0.12613080684596578,0.0748866704018744,0.3752610400855702,0.46519007669874224,1.1070718806371724,1.0568669527896997,4.974169741697417,0.8461749734500311,0.05917896510052367,0.7016457468813032,18.17012745450322
Japan Foods,Consumer Cyclical,5OI.SI,2022,0.041522669167619514,0.09881676705292446,0.07404694766909584,0.4650822133518878,0.4030937215650591,0.8229019983821194,1.1854085945755548,5.204365079365079,0.8473785341751304,0.07107564409238853,0.7485103760016437,18.03704561843085
Teho Intl,Energy,5OQ.SI,2024,0.01623915724405353,0.03811463942855025,0.04733654372149642,0.06692281632561976,0.4738132078849253,1.1717299431056312,1.6861740469381885,3.8611719562708062,0.33339182885859064,0.040159600869146404,1.2391540643285224,17.8597769468892
Teho Intl,Energy,5OQ.SI,2023,0.049763932638814026,0.12306514252711946,0.06608036804385213,0.17720853602904849,0.5453403179234586,1.6259609495806828,1.4521455891940152,5.01089587848703,0.3951931437722894,0.04938218660489361,0.9425735388569453,17.920788993605584
Teho Intl,Energy,5OQ.SI,2022,0.04654634238466861,0.1387803772724279,0.08022458449643456,0.015158799390599201,0.5684645990719848,1.784379225521704,1.6485214890202011,5.261165111664016,0.3526743002987453,0.052269867838827005,1.0872085512464704,17.8560354617884
Heatec Jietong,Energy,5OR.SI,2024,0.0037694217155465662,0.006827643630308077,0.02778612195854611,0.0635325923700811,0.2983638286123146,0.6321169255371348,1.4869934668980287,-0.7365269461077845,0.3251276731567188,-0.021983721672518355,0.9919476284579897,17.045028078598232
Heatec Jietong,Energy,5OR.SI,2023,-0.02180670057773509,-0.04619991836616965,-0.01472231088413661,0.05521864028088094,0.3464638346280059,0.7287202681178905,1.4744041002774673,-0.512604771698724,0.31769373746551416,-0.0363683195892394,0.946827688688512,16.931695367552486
